,InitStorage(Powell&Mead),Inflow_Powell,Release_Mead,YearsToEmpty
6571,26,3.5,3.5,40
6572,26,3.5,4,40
6573,26,3.5,4.5,40
6574,26,3.5,5,24
6575,26,3.5,5.5,17
6576,26,3.5,6,13
6577,26,3.5,6.5,11
6578,26,3.5,7,9
6579,26,3.5,7.5,8
6580,26,3.5,8,7
6581,26,3.5,8.5,6
6582,26,3.5,9,6
6583,26,3.5,9.5,5
6584,26,3.5,10,5
6585,26,3.5,10.5,5
6586,26,3.5,11,4
6587,26,3.5,11.5,4
6588,26,4,3,40
6589,26,4,3.5,40
6590,26,4,4,40
6591,26,4,4.5,40
6592,26,4,5,40
6593,26,4,5.5,24
6594,26,4,6,17
6595,26,4,6.5,13
6596,26,4,7,11
6597,26,4,7.5,9
6598,26,4,8,8
6599,26,4,8.5,7
6600,26,4,9,6
6601,26,4,9.5,6
6602,26,4,10,5
6603,26,4,10.5,5
6604,26,4,11,5
6605,26,4,11.5,4
6606,26,4.5,3,40
6607,26,4.5,3.5,40
6608,26,4.5,4,40
6609,26,4.5,4.5,40
6610,26,4.5,5,40
6611,26,4.5,5.5,40
6612,26,4.5,6,24
6613,26,4.5,6.5,17
6614,26,4.5,7,13
6615,26,4.5,7.5,11
6616,26,4.5,8,9
6617,26,4.5,8.5,8
6618,26,4.5,9,7
6619,26,4.5,9.5,6
6620,26,4.5,10,6
6621,26,4.5,10.5,5
6622,26,4.5,11,5
6623,26,4.5,11.5,5
6624,26,5,3,40
6625,26,5,3.5,40
6626,26,5,4,40
6627,26,5,4.5,40
6628,26,5,5,40
6629,26,5,5.5,40
6630,26,5,6,40
6631,26,5,6.5,24
6632,26,5,7,17
6633,26,5,7.5,13
6634,26,5,8,11
6635,26,5,8.5,9
6636,26,5,9,8
6637,26,5,9.5,7
6638,26,5,10,6
6639,26,5,10.5,6
6640,26,5,11,5
6641,26,5,11.5,5
6642,26,5.5,3,40
6643,26,5.5,3.5,40
6644,26,5.5,4,40
6645,26,5.5,4.5,40
6646,26,5.5,5,40
6647,26,5.5,5.5,40
6648,26,5.5,6,40
6649,26,5.5,6.5,40
6650,26,5.5,7,24
6651,26,5.5,7.5,17
6652,26,5.5,8,13
6653,26,5.5,8.5,11
6654,26,5.5,9,9
6655,26,5.5,9.5,8
6656,26,5.5,10,7
6657,26,5.5,10.5,6
6658,26,5.5,11,6
6659,26,5.5,11.5,5
6660,26,6,3,40
6661,26,6,3.5,40
6662,26,6,4,40
6663,26,6,4.5,40
6664,26,6,5,40
6665,26,6,5.5,40
6666,26,6,6,40
6667,26,6,6.5,40
6668,26,6,7,40
6669,26,6,7.5,24
6670,26,6,8,17
6671,26,6,8.5,13
6672,26,6,9,11
6673,26,6,9.5,9
6674,26,6,10,8
6675,26,6,10.5,7
6676,26,6,11,6
6677,26,6,11.5,6
6678,26,6.5,3,40
6679,26,6.5,3.5,40
6680,26,6.5,4,40
6681,26,6.5,4.5,40
6682,26,6.5,5,40
6683,26,6.5,5.5,40
6684,26,6.5,6,40
6685,26,6.5,6.5,40
6686,26,6.5,7,40
6687,26,6.5,7.5,40
6688,26,6.5,8,24
6689,26,6.5,8.5,17
6690,26,6.5,9,13
6691,26,6.5,9.5,11
6692,26,6.5,10,9
6693,26,6.5,10.5,8
6694,26,6.5,11,7
6695,26,6.5,11.5,6
6696,26,7,3,40
6697,26,7,3.5,40
6698,26,7,4,40
6699,26,7,4.5,40
6700,26,7,5,40
6701,26,7,5.5,40
6702,26,7,6,40
6703,26,7,6.5,40
6704,26,7,7,40
6705,26,7,7.5,40
6706,26,7,8,40
6707,26,7,8.5,24
6708,26,7,9,17
6709,26,7,9.5,13
6710,26,7,10,11
6711,26,7,10.5,9
6712,26,7,11,8
6713,26,7,11.5,7
6714,26,7.5,3,40
6715,26,7.5,3.5,40
6716,26,7.5,4,40
6717,26,7.5,4.5,40
6718,26,7.5,5,40
6719,26,7.5,5.5,40
6720,26,7.5,6,40
6721,26,7.5,6.5,40
6722,26,7.5,7,40
6723,26,7.5,7.5,40
6724,26,7.5,8,40
6725,26,7.5,8.5,40
6726,26,7.5,9,24
6727,26,7.5,9.5,17
6728,26,7.5,10,13
6729,26,7.5,10.5,11
6730,26,7.5,11,9
6731,26,7.5,11.5,8
6732,26,8,3,40
6733,26,8,3.5,40
6734,26,8,4,40
6735,26,8,4.5,40
6736,26,8,5,40
6737,26,8,5.5,40
6738,26,8,6,40
6739,26,8,6.5,40
6740,26,8,7,40
6741,26,8,7.5,40
6742,26,8,8,40
6743,26,8,8.5,40
6744,26,8,9,40
6745,26,8,9.5,24
6746,26,8,10,17
6747,26,8,10.5,13
6748,26,8,11,11
6749,26,8,11.5,9
6750,26,8.5,3,40
6751,26,8.5,3.5,40
6752,26,8.5,4,40
6753,26,8.5,4.5,40
6754,26,8.5,5,40
6755,26,8.5,5.5,40
6756,26,8.5,6,40
6757,26,8.5,6.5,40
6758,26,8.5,7,40
6759,26,8.5,7.5,40
6760,26,8.5,8,40
6761,26,8.5,8.5,40
6762,26,8.5,9,40
6763,26,8.5,9.5,40
6764,26,8.5,10,24
6765,26,8.5,10.5,17
6766,26,8.5,11,13
6767,26,8.5,11.5,11
6768,26,9,3,40
6769,26,9,3.5,40
6770,26,9,4,40
6771,26,9,4.5,40
6772,26,9,5,40
6773,26,9,5.5,40
6774,26,9,6,40
6775,26,9,6.5,40
6776,26,9,7,40
6777,26,9,7.5,40
6778,26,9,8,40
6779,26,9,8.5,40
6780,26,9,9,40
6781,26,9,9.5,40
6782,26,9,10,40
6783,26,9,10.5,24
6784,26,9,11,17
6785,26,9,11.5,13
6786,26,9.5,3,40
6787,26,9.5,3.5,40
6788,26,9.5,4,40
6789,26,9.5,4.5,40
6790,26,9.5,5,40
6791,26,9.5,5.5,40
6792,26,9.5,6,40
6793,26,9.5,6.5,40
6794,26,9.5,7,40
6795,26,9.5,7.5,40
6796,26,9.5,8,40
6797,26,9.5,8.5,40
6798,26,9.5,9,40
6799,26,9.5,9.5,40
6800,26,9.5,10,40
6801,26,9.5,10.5,40
6802,26,9.5,11,24
6803,26,9.5,11.5,17
6804,26,10,3,40
6805,26,10,3.5,40
6806,26,10,4,40
6807,26,10,4.5,40
6808,26,10,5,40
6809,26,10,5.5,40
6810,26,10,6,40
6811,26,10,6.5,40
6812,26,10,7,40
6813,26,10,7.5,40
6814,26,10,8,40
6815,26,10,8.5,40
6816,26,10,9,40
6817,26,10,9.5,40
6818,26,10,10,40
6819,26,10,10.5,40
6820,26,10,11,40
6821,26,10,11.5,24
6822,26,10.5,3,40
6823,26,10.5,3.5,40
6824,26,10.5,4,40
6825,26,10.5,4.5,40
6826,26,10.5,5,40
6827,26,10.5,5.5,40
6828,26,10.5,6,40
6829,26,10.5,6.5,40
6830,26,10.5,7,40
6831,26,10.5,7.5,40
6832,26,10.5,8,40
6833,26,10.5,8.5,40
6834,26,10.5,9,40
6835,26,10.5,9.5,40
6836,26,10.5,10,40
6837,26,10.5,10.5,40
6838,26,10.5,11,40
6839,26,10.5,11.5,40
6840,26,11,3,40
6841,26,11,3.5,40
6842,26,11,4,40
6843,26,11,4.5,40
6844,26,11,5,40
6845,26,11,5.5,40
6846,26,11,6,40
6847,26,11,6.5,40
6848,26,11,7,40
6849,26,11,7.5,40
6850,26,11,8,40
6851,26,11,8.5,40
6852,26,11,9,40
6853,26,11,9.5,40
6854,26,11,10,40
6855,26,11,10.5,40
6856,26,11,11,40
6857,26,11,11.5,40
6858,26,11.5,3,40
6859,26,11.5,3.5,40
6860,26,11.5,4,40
6861,26,11.5,4.5,40
6862,26,11.5,5,40
6863,26,11.5,5.5,40
6864,26,11.5,6,40
6865,26,11.5,6.5,40
6866,26,11.5,7,40
6867,26,11.5,7.5,40
6868,26,11.5,8,40
6869,26,11.5,8.5,40
6870,26,11.5,9,40
6871,26,11.5,9.5,40
6872,26,11.5,10,40
6873,26,11.5,10.5,40
6874,26,11.5,11,40
6875,26,11.5,11.5,40
6876,26,12,3,40
6877,26,12,3.5,40
6878,26,12,4,40
6879,26,12,4.5,40
6880,26,12,5,40
6881,26,12,5.5,40
6882,26,12,6,40
6883,26,12,6.5,40
6884,26,12,7,40
6885,26,12,7.5,40
6886,26,12,8,40
6887,26,12,8.5,40
6888,26,12,9,40
6889,26,12,9.5,40
6890,26,12,10,40
6891,26,12,10.5,40
6892,26,12,11,40
6893,26,12,11.5,40
6894,26,12.5,3,40
6895,26,12.5,3.5,40
6896,26,12.5,4,40
6897,26,12.5,4.5,40
6898,26,12.5,5,40
6899,26,12.5,5.5,40
6900,26,12.5,6,40
6901,26,12.5,6.5,40
6902,26,12.5,7,40
6903,26,12.5,7.5,40
6904,26,12.5,8,40
6905,26,12.5,8.5,40
6906,26,12.5,9,40
6907,26,12.5,9.5,40
6908,26,12.5,10,40
6909,26,12.5,10.5,40
6910,26,12.5,11,40
6911,26,12.5,11.5,40
6912,26,13,3,40
6913,26,13,3.5,40
6914,26,13,4,40
6915,26,13,4.5,40
6916,26,13,5,40
6917,26,13,5.5,40
6918,26,13,6,40
6919,26,13,6.5,40
6920,26,13,7,40
6921,26,13,7.5,40
6922,26,13,8,40
6923,26,13,8.5,40
6924,26,13,9,40
6925,26,13,9.5,40
6926,26,13,10,40
6927,26,13,10.5,40
6928,26,13,11,40
6929,26,13,11.5,40
6930,26,13.5,3,40
6931,26,13.5,3.5,40
6932,26,13.5,4,40
6933,26,13.5,4.5,40
6934,26,13.5,5,40
6935,26,13.5,5.5,40
6936,26,13.5,6,40
6937,26,13.5,6.5,40
6938,26,13.5,7,40
6939,26,13.5,7.5,40
6940,26,13.5,8,40
6941,26,13.5,8.5,40
6942,26,13.5,9,40
6943,26,13.5,9.5,40
6944,26,13.5,10,40
6945,26,13.5,10.5,40
6946,26,13.5,11,40
6947,26,13.5,11.5,40
6948,26,14,3,40
6949,26,14,3.5,40
6950,26,14,4,40
6951,26,14,4.5,40
6952,26,14,5,40
6953,26,14,5.5,40
6954,26,14,6,40
6955,26,14,6.5,40
6956,26,14,7,40
6957,26,14,7.5,40
6958,26,14,8,40
6959,26,14,8.5,40
6960,26,14,9,40
6961,26,14,9.5,40
6962,26,14,10,40
6963,26,14,10.5,40
6964,26,14,11,40
6965,26,14,11.5,40
6966,26,14.5,3,40
6967,26,14.5,3.5,40
6968,26,14.5,4,40
6969,26,14.5,4.5,40
6970,26,14.5,5,40
6971,26,14.5,5.5,40
6972,26,14.5,6,40
6973,26,14.5,6.5,40
6974,26,14.5,7,40
6975,26,14.5,7.5,40
6976,26,14.5,8,40
6977,26,14.5,8.5,40
6978,26,14.5,9,40
6979,26,14.5,9.5,40
6980,26,14.5,10,40
6981,26,14.5,10.5,40
6982,26,14.5,11,40
6983,26,14.5,11.5,40
6984,26,15,3,40
6985,26,15,3.5,40
6986,26,15,4,40
6987,26,15,4.5,40
6988,26,15,5,40
6989,26,15,5.5,40
6990,26,15,6,40
6991,26,15,6.5,40
6992,26,15,7,40
6993,26,15,7.5,40
6994,26,15,8,40
6995,26,15,8.5,40
6996,26,15,9,40
6997,26,15,9.5,40
6998,26,15,10,40
6999,26,15,10.5,40
7000,26,15,11,40
7001,26,15,11.5,40
7002,26,15.5,3,40
7003,26,15.5,3.5,40
7004,26,15.5,4,40
7005,26,15.5,4.5,40
7006,26,15.5,5,40
7007,26,15.5,5.5,40
7008,26,15.5,6,40
7009,26,15.5,6.5,40
7010,26,15.5,7,40
7011,26,15.5,7.5,40
7012,26,15.5,8,40
7013,26,15.5,8.5,40
7014,26,15.5,9,40
7015,26,15.5,9.5,40
7016,26,15.5,10,40
7017,26,15.5,10.5,40
7018,26,15.5,11,40
7019,26,15.5,11.5,40
7020,27,3,3,40
7021,27,3,3.5,40
7022,27,3,4,40
7023,27,3,4.5,24
7024,27,3,5,17
7025,27,3,5.5,13
7026,27,3,6,11
7027,27,3,6.5,9
7028,27,3,7,8
7029,27,3,7.5,7
7030,27,3,8,6
7031,27,3,8.5,6
7032,27,3,9,5
7033,27,3,9.5,5
7034,27,3,10,5
7035,27,3,10.5,4
7036,27,3,11,4
7037,27,3,11.5,4
7038,27,3.5,3,40
7039,27,3.5,3.5,40
7040,27,3.5,4,40
7041,27,3.5,4.5,40
7042,27,3.5,5,24
7043,27,3.5,5.5,17
7044,27,3.5,6,13
7045,27,3.5,6.5,11
7046,27,3.5,7,9
7047,27,3.5,7.5,8
7048,27,3.5,8,7
7049,27,3.5,8.5,6
7050,27,3.5,9,6
7051,27,3.5,9.5,5
7052,27,3.5,10,5
7053,27,3.5,10.5,5
7054,27,3.5,11,4
7055,27,3.5,11.5,4
7056,27,4,3,40
7057,27,4,3.5,40
7058,27,4,4,40
7059,27,4,4.5,40
7060,27,4,5,40
7061,27,4,5.5,24
7062,27,4,6,17
7063,27,4,6.5,13
7064,27,4,7,11
7065,27,4,7.5,9
7066,27,4,8,8
7067,27,4,8.5,7
7068,27,4,9,6
7069,27,4,9.5,6
7070,27,4,10,5
7071,27,4,10.5,5
7072,27,4,11,5
7073,27,4,11.5,4
7074,27,4.5,3,40
7075,27,4.5,3.5,40
7076,27,4.5,4,40
7077,27,4.5,4.5,40
7078,27,4.5,5,40
7079,27,4.5,5.5,40
7080,27,4.5,6,24
7081,27,4.5,6.5,17
7082,27,4.5,7,13
7083,27,4.5,7.5,11
7084,27,4.5,8,9
7085,27,4.5,8.5,8
7086,27,4.5,9,7
7087,27,4.5,9.5,6
7088,27,4.5,10,6
7089,27,4.5,10.5,5
7090,27,4.5,11,5
7091,27,4.5,11.5,5
7092,27,5,3,40
7093,27,5,3.5,40
7094,27,5,4,40
7095,27,5,4.5,40
7096,27,5,5,40
7097,27,5,5.5,40
7098,27,5,6,40
7099,27,5,6.5,24
7100,27,5,7,17
7101,27,5,7.5,13
7102,27,5,8,11
7103,27,5,8.5,9
7104,27,5,9,8
7105,27,5,9.5,7
7106,27,5,10,6
7107,27,5,10.5,6
7108,27,5,11,5
7109,27,5,11.5,5
7110,27,5.5,3,40
7111,27,5.5,3.5,40
7112,27,5.5,4,40
7113,27,5.5,4.5,40
7114,27,5.5,5,40
7115,27,5.5,5.5,40
7116,27,5.5,6,40
7117,27,5.5,6.5,40
7118,27,5.5,7,24
7119,27,5.5,7.5,17
7120,27,5.5,8,13
7121,27,5.5,8.5,11
7122,27,5.5,9,9
7123,27,5.5,9.5,8
7124,27,5.5,10,7
7125,27,5.5,10.5,6
7126,27,5.5,11,6
7127,27,5.5,11.5,5
7128,27,6,3,40
7129,27,6,3.5,40
7130,27,6,4,40
7131,27,6,4.5,40
7132,27,6,5,40
7133,27,6,5.5,40
7134,27,6,6,40
7135,27,6,6.5,40
7136,27,6,7,40
7137,27,6,7.5,24
7138,27,6,8,17
7139,27,6,8.5,13
7140,27,6,9,11
7141,27,6,9.5,9
7142,27,6,10,8
7143,27,6,10.5,7
7144,27,6,11,6
7145,27,6,11.5,6
7146,27,6.5,3,40
7147,27,6.5,3.5,40
7148,27,6.5,4,40
7149,27,6.5,4.5,40
7150,27,6.5,5,40
7151,27,6.5,5.5,40
7152,27,6.5,6,40
7153,27,6.5,6.5,40
7154,27,6.5,7,40
7155,27,6.5,7.5,40
7156,27,6.5,8,24
7157,27,6.5,8.5,17
7158,27,6.5,9,13
7159,27,6.5,9.5,11
7160,27,6.5,10,9
7161,27,6.5,10.5,8
7162,27,6.5,11,7
7163,27,6.5,11.5,6
7164,27,7,3,40
7165,27,7,3.5,40
7166,27,7,4,40
7167,27,7,4.5,40
7168,27,7,5,40
7169,27,7,5.5,40
7170,27,7,6,40
7171,27,7,6.5,40
7172,27,7,7,40
7173,27,7,7.5,40
7174,27,7,8,40
7175,27,7,8.5,24
7176,27,7,9,17
7177,27,7,9.5,13
7178,27,7,10,11
7179,27,7,10.5,9
7180,27,7,11,8
7181,27,7,11.5,7
7182,27,7.5,3,40
7183,27,7.5,3.5,40
7184,27,7.5,4,40
7185,27,7.5,4.5,40
7186,27,7.5,5,40
7187,27,7.5,5.5,40
7188,27,7.5,6,40
7189,27,7.5,6.5,40
7190,27,7.5,7,40
7191,27,7.5,7.5,40
7192,27,7.5,8,40
7193,27,7.5,8.5,40
7194,27,7.5,9,24
7195,27,7.5,9.5,17
7196,27,7.5,10,13
7197,27,7.5,10.5,11
7198,27,7.5,11,9
7199,27,7.5,11.5,8
7200,27,8,3,40
7201,27,8,3.5,40
7202,27,8,4,40
7203,27,8,4.5,40
7204,27,8,5,40
7205,27,8,5.5,40
7206,27,8,6,40
7207,27,8,6.5,40
7208,27,8,7,40
7209,27,8,7.5,40
7210,27,8,8,40
7211,27,8,8.5,40
7212,27,8,9,40
7213,27,8,9.5,24
7214,27,8,10,17
7215,27,8,10.5,13
7216,27,8,11,11
7217,27,8,11.5,9
7218,27,8.5,3,40
7219,27,8.5,3.5,40
7220,27,8.5,4,40
7221,27,8.5,4.5,40
7222,27,8.5,5,40
7223,27,8.5,5.5,40
7224,27,8.5,6,40
7225,27,8.5,6.5,40
7226,27,8.5,7,40
7227,27,8.5,7.5,40
7228,27,8.5,8,40
7229,27,8.5,8.5,40
7230,27,8.5,9,40
7231,27,8.5,9.5,40
7232,27,8.5,10,24
7233,27,8.5,10.5,17
7234,27,8.5,11,13
7235,27,8.5,11.5,11
7236,27,9,3,40
7237,27,9,3.5,40
7238,27,9,4,40
7239,27,9,4.5,40
7240,27,9,5,40
7241,27,9,5.5,40
7242,27,9,6,40
7243,27,9,6.5,40
7244,27,9,7,40
7245,27,9,7.5,40
7246,27,9,8,40
7247,27,9,8.5,40
7248,27,9,9,40
7249,27,9,9.5,40
7250,27,9,10,40
7251,27,9,10.5,24
7252,27,9,11,17
7253,27,9,11.5,13
7254,27,9.5,3,40
7255,27,9.5,3.5,40
7256,27,9.5,4,40
7257,27,9.5,4.5,40
7258,27,9.5,5,40
7259,27,9.5,5.5,40
7260,27,9.5,6,40
7261,27,9.5,6.5,40
7262,27,9.5,7,40
7263,27,9.5,7.5,40
7264,27,9.5,8,40
7265,27,9.5,8.5,40
7266,27,9.5,9,40
7267,27,9.5,9.5,40
7268,27,9.5,10,40
7269,27,9.5,10.5,40
7270,27,9.5,11,24
7271,27,9.5,11.5,17
7272,27,10,3,40
7273,27,10,3.5,40
7274,27,10,4,40
7275,27,10,4.5,40
7276,27,10,5,40
7277,27,10,5.5,40
7278,27,10,6,40
7279,27,10,6.5,40
7280,27,10,7,40
7281,27,10,7.5,40
7282,27,10,8,40
7283,27,10,8.5,40
7284,27,10,9,40
7285,27,10,9.5,40
7286,27,10,10,40
7287,27,10,10.5,40
7288,27,10,11,40
7289,27,10,11.5,24
7290,27,10.5,3,40
7291,27,10.5,3.5,40
7292,27,10.5,4,40
7293,27,10.5,4.5,40
7294,27,10.5,5,40
7295,27,10.5,5.5,40
7296,27,10.5,6,40
7297,27,10.5,6.5,40
7298,27,10.5,7,40
7299,27,10.5,7.5,40
7300,27,10.5,8,40
7301,27,10.5,8.5,40
7302,27,10.5,9,40
7303,27,10.5,9.5,40
7304,27,10.5,10,40
7305,27,10.5,10.5,40
7306,27,10.5,11,40
7307,27,10.5,11.5,40
7308,27,11,3,40
7309,27,11,3.5,40
7310,27,11,4,40
7311,27,11,4.5,40
7312,27,11,5,40
7313,27,11,5.5,40
7314,27,11,6,40
7315,27,11,6.5,40
7316,27,11,7,40
7317,27,11,7.5,40
7318,27,11,8,40
7319,27,11,8.5,40
7320,27,11,9,40
7321,27,11,9.5,40
7322,27,11,10,40
7323,27,11,10.5,40
7324,27,11,11,40
7325,27,11,11.5,40
7326,27,11.5,3,40
7327,27,11.5,3.5,40
7328,27,11.5,4,40
7329,27,11.5,4.5,40
7330,27,11.5,5,40
7331,27,11.5,5.5,40
7332,27,11.5,6,40
7333,27,11.5,6.5,40
7334,27,11.5,7,40
7335,27,11.5,7.5,40
7336,27,11.5,8,40
7337,27,11.5,8.5,40
7338,27,11.5,9,40
7339,27,11.5,9.5,40
7340,27,11.5,10,40
7341,27,11.5,10.5,40
7342,27,11.5,11,40
7343,27,11.5,11.5,40
7344,27,12,3,40
7345,27,12,3.5,40
7346,27,12,4,40
7347,27,12,4.5,40
7348,27,12,5,40
7349,27,12,5.5,40
7350,27,12,6,40
7351,27,12,6.5,40
7352,27,12,7,40
7353,27,12,7.5,40
7354,27,12,8,40
7355,27,12,8.5,40
7356,27,12,9,40
7357,27,12,9.5,40
7358,27,12,10,40
7359,27,12,10.5,40
7360,27,12,11,40
7361,27,12,11.5,40
7362,27,12.5,3,40
7363,27,12.5,3.5,40
7364,27,12.5,4,40
7365,27,12.5,4.5,40
7366,27,12.5,5,40
7367,27,12.5,5.5,40
7368,27,12.5,6,40
7369,27,12.5,6.5,40
7370,27,12.5,7,40
7371,27,12.5,7.5,40
7372,27,12.5,8,40
7373,27,12.5,8.5,40
7374,27,12.5,9,40
7375,27,12.5,9.5,40
7376,27,12.5,10,40
7377,27,12.5,10.5,40
7378,27,12.5,11,40
7379,27,12.5,11.5,40
7380,27,13,3,40
7381,27,13,3.5,40
7382,27,13,4,40
7383,27,13,4.5,40
7384,27,13,5,40
7385,27,13,5.5,40
7386,27,13,6,40
7387,27,13,6.5,40
7388,27,13,7,40
7389,27,13,7.5,40
7390,27,13,8,40
7391,27,13,8.5,40
7392,27,13,9,40
7393,27,13,9.5,40
7394,27,13,10,40
7395,27,13,10.5,40
7396,27,13,11,40
7397,27,13,11.5,40
7398,27,13.5,3,40
7399,27,13.5,3.5,40
7400,27,13.5,4,40
7401,27,13.5,4.5,40
7402,27,13.5,5,40
7403,27,13.5,5.5,40
7404,27,13.5,6,40
7405,27,13.5,6.5,40
7406,27,13.5,7,40
7407,27,13.5,7.5,40
7408,27,13.5,8,40
7409,27,13.5,8.5,40
7410,27,13.5,9,40
7411,27,13.5,9.5,40
7412,27,13.5,10,40
7413,27,13.5,10.5,40
7414,27,13.5,11,40
7415,27,13.5,11.5,40
7416,27,14,3,40
7417,27,14,3.5,40
7418,27,14,4,40
7419,27,14,4.5,40
7420,27,14,5,40
7421,27,14,5.5,40
7422,27,14,6,40
7423,27,14,6.5,40
7424,27,14,7,40
7425,27,14,7.5,40
7426,27,14,8,40
7427,27,14,8.5,40
7428,27,14,9,40
7429,27,14,9.5,40
7430,27,14,10,40
7431,27,14,10.5,40
7432,27,14,11,40
7433,27,14,11.5,40
7434,27,14.5,3,40
7435,27,14.5,3.5,40
7436,27,14.5,4,40
7437,27,14.5,4.5,40
7438,27,14.5,5,40
7439,27,14.5,5.5,40
7440,27,14.5,6,40
7441,27,14.5,6.5,40
7442,27,14.5,7,40
7443,27,14.5,7.5,40
7444,27,14.5,8,40
7445,27,14.5,8.5,40
7446,27,14.5,9,40
7447,27,14.5,9.5,40
7448,27,14.5,10,40
7449,27,14.5,10.5,40
7450,27,14.5,11,40
7451,27,14.5,11.5,40
7452,27,15,3,40
7453,27,15,3.5,40
7454,27,15,4,40
7455,27,15,4.5,40
7456,27,15,5,40
7457,27,15,5.5,40
7458,27,15,6,40
7459,27,15,6.5,40
7460,27,15,7,40
7461,27,15,7.5,40
7462,27,15,8,40
7463,27,15,8.5,40
7464,27,15,9,40
7465,27,15,9.5,40
7466,27,15,10,40
7467,27,15,10.5,40
7468,27,15,11,40
7469,27,15,11.5,40
7470,27,15.5,3,40
7471,27,15.5,3.5,40
7472,27,15.5,4,40
7473,27,15.5,4.5,40
7474,27,15.5,5,40
7475,27,15.5,5.5,40
7476,27,15.5,6,40
7477,27,15.5,6.5,40
7478,27,15.5,7,40
7479,27,15.5,7.5,40
7480,27,15.5,8,40
7481,27,15.5,8.5,40
7482,27,15.5,9,40
7483,27,15.5,9.5,40
7484,27,15.5,10,40
7485,27,15.5,10.5,40
7486,27,15.5,11,40
7487,27,15.5,11.5,40
7488,28,3,3,40
7489,28,3,3.5,40
7490,28,3,4,40
7491,28,3,4.5,24
7492,28,3,5,17
7493,28,3,5.5,13
7494,28,3,6,11
7495,28,3,6.5,9
7496,28,3,7,8
7497,28,3,7.5,7
7498,28,3,8,6
7499,28,3,8.5,6
7500,28,3,9,5
7501,28,3,9.5,5
7502,28,3,10,5
7503,28,3,10.5,4
7504,28,3,11,4
7505,28,3,11.5,4
7506,28,3.5,3,40
7507,28,3.5,3.5,40
7508,28,3.5,4,40
7509,28,3.5,4.5,40
7510,28,3.5,5,24
7511,28,3.5,5.5,17
7512,28,3.5,6,13
7513,28,3.5,6.5,11
7514,28,3.5,7,9
7515,28,3.5,7.5,8
7516,28,3.5,8,7
7517,28,3.5,8.5,6
7518,28,3.5,9,6
7519,28,3.5,9.5,5
7520,28,3.5,10,5
7521,28,3.5,10.5,5
7522,28,3.5,11,4
7523,28,3.5,11.5,4
7524,28,4,3,40
7525,28,4,3.5,40
7526,28,4,4,40
7527,28,4,4.5,40
7528,28,4,5,40
7529,28,4,5.5,24
7530,28,4,6,17
7531,28,4,6.5,13
7532,28,4,7,11
7533,28,4,7.5,9
7534,28,4,8,8
7535,28,4,8.5,7
7536,28,4,9,6
7537,28,4,9.5,6
7538,28,4,10,5
7539,28,4,10.5,5
7540,28,4,11,5
7541,28,4,11.5,4
7542,28,4.5,3,40
7543,28,4.5,3.5,40
7544,28,4.5,4,40
7545,28,4.5,4.5,40
7546,28,4.5,5,40
7547,28,4.5,5.5,40
7548,28,4.5,6,24
7549,28,4.5,6.5,17
7550,28,4.5,7,13
7551,28,4.5,7.5,11
7552,28,4.5,8,9
7553,28,4.5,8.5,8
7554,28,4.5,9,7
7555,28,4.5,9.5,6
7556,28,4.5,10,6
7557,28,4.5,10.5,5
7558,28,4.5,11,5
7559,28,4.5,11.5,5
7560,28,5,3,40
7561,28,5,3.5,40
7562,28,5,4,40
7563,28,5,4.5,40
7564,28,5,5,40
7565,28,5,5.5,40
7566,28,5,6,40
7567,28,5,6.5,24
7568,28,5,7,17
7569,28,5,7.5,13
7570,28,5,8,11
7571,28,5,8.5,9
7572,28,5,9,8
7573,28,5,9.5,7
7574,28,5,10,6
7575,28,5,10.5,6
7576,28,5,11,5
7577,28,5,11.5,5
7578,28,5.5,3,40
7579,28,5.5,3.5,40
7580,28,5.5,4,40
7581,28,5.5,4.5,40
7582,28,5.5,5,40
7583,28,5.5,5.5,40
7584,28,5.5,6,40
7585,28,5.5,6.5,40
7586,28,5.5,7,24
7587,28,5.5,7.5,17
7588,28,5.5,8,13
7589,28,5.5,8.5,11
7590,28,5.5,9,9
7591,28,5.5,9.5,8
7592,28,5.5,10,7
7593,28,5.5,10.5,6
7594,28,5.5,11,6
7595,28,5.5,11.5,5
7596,28,6,3,40
7597,28,6,3.5,40
7598,28,6,4,40
7599,28,6,4.5,40
7600,28,6,5,40
7601,28,6,5.5,40
7602,28,6,6,40
7603,28,6,6.5,40
7604,28,6,7,40
7605,28,6,7.5,24
7606,28,6,8,17
7607,28,6,8.5,13
7608,28,6,9,11
7609,28,6,9.5,9
7610,28,6,10,8
7611,28,6,10.5,7
7612,28,6,11,6
7613,28,6,11.5,6
7614,28,6.5,3,40
7615,28,6.5,3.5,40
7616,28,6.5,4,40
7617,28,6.5,4.5,40
7618,28,6.5,5,40
7619,28,6.5,5.5,40
7620,28,6.5,6,40
7621,28,6.5,6.5,40
7622,28,6.5,7,40
7623,28,6.5,7.5,40
7624,28,6.5,8,24
7625,28,6.5,8.5,17
7626,28,6.5,9,13
7627,28,6.5,9.5,11
7628,28,6.5,10,9
7629,28,6.5,10.5,8
7630,28,6.5,11,7
7631,28,6.5,11.5,6
7632,28,7,3,40
7633,28,7,3.5,40
7634,28,7,4,40
7635,28,7,4.5,40
7636,28,7,5,40
7637,28,7,5.5,40
7638,28,7,6,40
7639,28,7,6.5,40
7640,28,7,7,40
7641,28,7,7.5,40
7642,28,7,8,40
7643,28,7,8.5,24
